0.3009979 0.2652494 0.7671901
-0.1755799 -0.3123418 0.2961866
-0.08544467 0.02298941 0.6120949
0.1409735 0.2011116 0.414217
0.2367655 0.3367242 0.5083653
0.1311057 0.2289247 0.2854207
-0.02822357 -0.0009276898 0.4596353
0.1032958 0.1555182 0.3604973
0.2548427 0.3342707 0.5690655
-0.1111665 0.0924634 0.8158184
0.3466714 0.2226296 0.9046191
0.02208811 0.03202642 0.3095463
0.1310871 -0.0260669 0.688384
-0.07819799 -0.0863372 0.4334704
0.00451051 -0.07418973 0.5416888
0.3364579 0.3930544 0.7294939
-0.1045487 -0.03788076 0.578251
-0.07533311 -0.04815829 0.4989632
-0.195103 -0.2707245 0.4768419
0.2281658 0.3384297 0.4752962
0.3086143 0.219181 0.8242334
0.02907162 -0.0004213849 0.4651473
0.07607709 0.1192146 0.3754945
-0.2386915 -0.2659935 0.6145016
-0.305884 -0.4005936 0.6341499
0.1079915 -0.04591494 0.6695264
0.2179178 0.1417675 0.6986961
-0.03234904 -0.03092137 0.3936336
-0.1770986 -0.08918323 0.6660252
-0.2419956 -0.2248211 0.6688344
-0.1002681 -0.09201522 0.4913505
-0.02786432 -0.05927429 0.4225892
0.06498643 -0.03898183 0.5958821
0.2787929 0.1952528 0.7795057
0.07663357 0.1377978 0.234474
0.1936477 -0.02108829 0.7848844
-0.02463845 -0.05783674 0.4332701
-0.05571638 -0.08385286 0.3287488
-0.0163329 0.01484826 0.4592182
0.06983814 0.1100254 0.3847479
-0.124889 -0.09158957 0.5537775
-0.03620058 -0.01964417 0.4418988
0.2419964 0.09732919 0.784225
-0.2738078 -0.3047571 0.6597499
-0.01637014 -0.007545045 0.3936111
-0.2062974 -0.1195277 0.6955264
0.3028099 0.1757247 0.8459676
-0.03085928 -0.05437261 0.2353338
-0.2029926 -0.07161706 0.7311571
0.1351351 0.214146 0.362819
0.003751011 0.007131045 0.1865253
-0.1883348 -0.2519085 0.4867282
-0.1527875 -0.2408812 0.3706527
0.2900383 0.2159917 0.7862126
0.0475638 -0.07090189 0.6040099
-0.07796326 0.0750321 0.6514289
0.1175007 -0.005185355 0.6476627
-0.2048148 -0.2794584 0.494696
-0.3073902 -0.3564331 0.6906918
-0.04145267 -0.06280137 0.315917
-0.02976089 -0.03539962 0.3607637
-0.2668495 -0.3092476 0.6359279
-0.09675714 -0.1714725 0.2545173
-0.1286971 -0.2231589 0.290113
0.01750095 0.02309504 0.3213686
0.2292944 0.3116537 0.5227263
-0.08809798 -0.06188917 0.50886
0.2701828 0.1998184 0.7569074
0.05917838 0.05056521 0.447959
-0.2786031 -0.08225432 0.8646827
0.03220463 0.06013241 0.3962792
-0.266339 -0.2207234 0.7292094
-0.243627 -0.1922565 0.705651
-0.1294974 -0.1710411 0.4353024
-0.2865402 -0.3484823 0.6428823
0.1142969 0.04009242 0.5948787
0.05825783 -0.008086657 0.5459135
0.05594614 0.1002103 0.2309315
0.3209318 0.3921678 0.6876507
-0.2191966 -0.04911754 0.7784375
0.2310241 0.4332979 0.2875299
0.03599328 0.07276248 0.1050616
0.1237028 0.249097 0.1358165
-0.1549933 -0.2342108 0.3970318
-0.04284831 -0.04013601 0.4134509
0.01779862 0.02411084 0.3172102
0.3411746 0.3463896 0.7886915
-0.1206826 -0.05287184 0.5928042
0.08489841 -0.009687407 0.5967583
-0.04625191 -0.02910537 0.4533276
-0.08575479 -0.1061574 0.4151847
0.01808812 0.0375092 0.3730037
0.2547204 0.3190097 0.5903392
0.1861815 0.07585543 0.6960209
-0.1682289 -0.2629334 0.3879741
0.1787727 0.3478195 0.2072113
-0.05673786 -0.09257416 0.3965701
-0.09435732 -0.03770536 0.5577316
-0.1758522 -0.2569076 0.4386401
-0.1325727 -0.05442359 0.6144783
-0.1355677 0.003193691 0.6759785
-0.113193 -0.05277893 0.5776995
-0.2870023 -0.322299 0.6747506
0.06891558 -0.01835423 0.5787608
0.2230636 0.06942181 0.7701407
-0.115364 -0.01951893 0.6193315
0.06220729 0.1000019 0.4024997
-0.2859094 -0.4166852 0.5493255
-0.04505684 0.01983083 0.5365111
-0.2513578 -0.3096787 0.5931709
0.07538471 -0.06101149 0.6346441
0.2711859 0.1584495 0.7939877
-0.1253627 -0.1736077 0.4607499
-0.04366601 -0.03475759 0.4311041
-0.03234602 -0.03368772 0.3837643
-0.08914779 -0.1712319 0.1759487
-0.008677434 0.0118879 0.4236881
-0.1288773 -0.01705714 0.645892
0.3075615 0.4130027 0.6234578
0.1829661 -0.02940987 0.7733659
0.03402626 0.03181331 0.3989765
0.2734932 0.2115092 0.7537125
0.3329341 0.2828849 0.8259616
-0.1136083 -0.1373697 0.4482932
-0.2105237 -0.3460128 0.389221
0.3051074 0.2319156 0.8059517
-0.2254114 -0.4024449 0.3319525
0.03112598 -0.06989688 0.5784047
-0.1563178 -0.2311525 0.4190746
0.06001543 0.1100604 0.2121748
0.05407498 0.07238246 0.3650686
-0.01086498 -0.1020138 0.5579318
-0.2098057 -0.142063 0.681314
-0.1905082 -0.2974241 0.4072488
-0.1174536 -0.2249229 0.1903678
-0.03314799 -0.06181845 0.1943976
0.01778301 0.03540527 0.1214316
-0.2001475 -0.08713484 0.7125902
0.009521563 -0.1040072 0.5883854
0.1323798 0.1867873 0.4118706
0.2112663 0.4037946 0.2507565
0.08428417 0.1388682 0.3175035
-0.09876951 -0.05420571 0.545188
0.301124 0.2150722 0.8112461
0.2637836 0.2148443 0.729205
-0.1240093 -0.2321166 0.2169848
-0.2834945 -0.3990191 0.5671434
0.04939973 0.1058501 0.5716717
-0.08262069 -0.1545047 0.2008273
-0.2605991 -0.2308159 0.7062606
-0.1055692 -0.1391812 0.4146525
0.05216424 0.09529135 0.2173933
-0.1023481 -0.1964879 0.1813263
0.04771026 0.07478555 0.3068035
-0.06870731 -0.1227167 0.242064
0.2182208 0.3168927 0.476567
0.1747749 0.04966527 0.6979226
-0.1196183 -0.1761337 0.3826981
-0.3059475 -0.3201148 0.7258019
-0.06297631 -0.1006132 0.3838784
0.2510046 0.3660228 0.5088211
-0.01777938 -0.01254373 0.3817957
0.02033825 0.03098457 0.2935372
-0.2798061 -0.1958766 0.7812152
-0.2508228 -0.1700197 0.7418073
0.0881684 0.00879037 0.581437
-0.1388935 -0.02680119 0.654235
-0.1127629 0.04250911 0.6738404
0.03053974 0.04757942 0.2968805
-0.03870756 -0.07716145 0.4428286
0.08281943 0.1297082 0.3676681
-0.2478243 -0.3771453 0.4789119
0.01673224 0.03028055 0.3029392
0.2210302 0.1355491 0.7107779
0.05428691 0.1103127 0.1018171
0.2956963 0.1252475 0.8682763
