2000
3
27.30397
-4.323022 1.445892 0.02035081
-5.169731 -7.323588 0.0174904
-4.054246 2.700786 0.02302558
-2.40931 -8.57948 0.02235111
-0.1364338 4.009859 3.205116
-1.292152 -9.039169 0.02508428
-4.290704 6.800336 0.02245476
8.922684 -8.279455 0.2625621
8.477875 -3.517891 0.4058556
0.5147693 3.714312 0.04636793
-7.917117 -2.019223 0.01457839
-0.2001126 -9.347362 0.02843975
0.01216605 1.778964 8.564903
2.336173 2.774487 13.11687
-3.489917 3.292263 0.0332015
10.48383 -4.806952 0.9853759
9.177879 -5.888166 0.3774002
3.331641 3.899442 0.1444883
-5.802726 -5.959659 0.01675236
3.359851 3.870583 0.1454775
1.168017 -2.922661 0.03953115
5.881204 2.558047 14.45787
5.019732 -0.8861489 0.1246214
4.544142 -7.460152 0.06664309
-4.541851 -0.5777143 0.01950782
-2.30695 -7.049624 0.02294844
-2.440745 -0.5327628 0.02495723
-4.736575 4.548896 0.02020801
-0.96717 -4.056944 0.02792256
2.365336 2.496029 0.07137604
-0.6042578 1.782023 5.633761
-4.806452 -1.222062 0.01891247
-7.127663 -3.955701 0.01529136
-5.498707 -7.012205 0.01705665
4.77393 -4.571024 0.08235388
-3.820461 -8.369809 0.01952923
-1.707432 7.368848 0.04388962
-0.9060651 3.113802 2.327314
6.183974 -0.1040578 0.24385
-2.285909 0.9218382 0.09015872
-6.982362 4.73064 0.0163511
6.398182 1.556883 0.4529976
-8.082114 0.0271585 0.01456014
10.49157 -2.348706 2.347872
-8.098716 2.706184 0.01475899
-4.53783 -0.6103249 0.01950946
4.768679 4.43812 0.5382576
-2.359845 -0.8427698 0.02479633
3.936122 2.443583 16.57953
1.241509 3.393442 0.05508875
-7.442014 -4.404007 0.01490448
10.58505 -4.538128 1.134239
-3.172028 3.087127 0.02368689
0.932533 5.449952 0.0683366
6.175628 -0.5749088 0.21983
4.522609 4.101818 0.3515182
0.3586165 -9.543735 0.0304583
2.317192 6.387818 0.2762421
-0.4680814 -2.785795 0.03056937
5.050926 2.161388 17.75238
2.517347 -5.72265 0.0464931
-0.4879758 -9.278945 0.02747649
-7.269556 3.409134 0.01581368
3.747168 2.486928 16.27622
-0.9044684 -2.584547 0.02886843
-3.425808 -1.568128 0.02162633
-3.668781 2.592718 0.02215895
-6.656483 -4.795432 0.0157731
-0.63616 3.925581 0.03610316
-1.822365 -1.819061 0.02593552
-8.521107 0.8285044 0.0141658
8.979859 0.8990619 9.080869
-3.837048 -6.019066 0.01987932
6.464094 1.321692 0.4346313
5.81307 2.583492 14.46718
-1.256744 -2.35728 0.02764489
10.98711 -5.453312 1.23892
3.656617 -9.419107 0.05147938
6.016512 1.179456 0.3090018
2.295771 -2.411597 0.05014464
-2.279035 3.991495 0.1923129
11.06022 -5.274188 1.367305
8.617976 1.205514 10.09833
-0.6909325 -9.225264 0.02683331
-6.160903 2.717436 0.01728026
3.834254 -9.383669 0.05333408
6.392357 -9.927692 0.1040578
-6.164425 -5.637319 0.01630796
7.888809 -7.349063 0.1803792
6.016641 -8.622712 0.0907575
0.6555187 -4.447698 0.03492001
-2.528704 -8.520972 0.02209244
-2.237669 1.014921 0.1181862
4.836378 -4.516474 0.08411141
-2.310396 0.8688581 0.07835047
8.726121 0.5372688 2.019293
4.58661 -4.724818 0.07748899
0.2602474 3.790604 0.04374126
0.5571089 6.686937 0.09135774
-0.05713198 3.861753 0.04076284
3.946067 -9.359478 0.05456266
6.591855 -1.313266 0.2347287
7.083829 -7.986488 0.1292857
-2.476221 0.2443878 0.03050796
-4.419795 6.743318 0.02200801
-7.134692 3.655993 0.01601611
-2.081378 6.922938 0.03410603
-1.911145 -9.372588 0.02335587
-7.638236 3.733567 0.0153873
8.413914 -7.73224 0.2115821
9.341412 -6.742688 0.3568838
-3.072394 -3.623078 0.021951
-3.003292 -3.694703 0.02209481
-2.993908 3.224453 0.02428165
-0.8334811 6.998472 0.4178725
-4.692699 6.097816 0.02082683
6.029643 1.123176 0.3063071
1.513663 3.921767 7.411725
-2.983988 -4.249524 0.02200842
1.848868 -2.690143 0.04523838
-1.428218 7.020413 0.2526708
10.28378 -3.403718 1.300669
11.29748 -4.518792 2.070542
3.206608 -1.163391 0.06681408
6.617039 -9.823509 0.110647
-4.849525 -7.603239 0.01793476
1.707111 6.263158 0.149824
4.383377 -4.876405 0.07280814
-3.721591 0.3577137 0.02151569
0.7120274 -9.505668 0.0319522
10.40537 -2.027379 2.542329
-0.2939781 6.938737 0.6379103
6.723578 -9.77169 0.1140464
-4.57473 -0.1008109 0.01953343
-2.207365 2.771476 0.2259706
-5.235319 4.074285 0.0190854
5.280288 -7.107518 0.08124526
-1.872443 -4.593257 0.02478761
4.29567 -9.888232 0.05750357
9.756537 -0.671152 14.77112
3.392503 -0.2346001 0.07566268
-5.220711 -7.277001 0.01742171
-1.323864 3.891326 0.03166614
-0.6541188 -9.235339 0.02694787
10.31723 -3.239898 1.410022
-1.08695 -7.579056 0.02615281
-3.564471 1.091278 0.0226806
-7.553351 2.79074 0.01539751
