2500
3
56.4339
3.783833 0.5503919 26.66259
-2.583766 -1.609318 22.21672
11.89806 18.56935 22.06652
7.186903 12.57003 14.01932
12.15888 4.153277 38.84596
-5.079659 1.919596 31.47333
10.05966 1.576308 36.88814
13.75159 14.50898 33.21908
-15.14948 -20.01656 30.72995
-3.308895 -5.823796 12.14439
0.9359545 -1.258347 23.38614
-13.78018 -7.162169 39.81558
3.758953 5.321939 23.43602
3.961551 1.939427 25.14193
0.9592207 -1.466207 23.82217
0.5071809 -4.940618 27.99838
-4.851994 -8.985481 10.35518
13.71877 18.88525 27.82379
9.235729 2.741299 34.50829
7.597554 13.0241 15.0338
-3.945006 -4.502853 20.49286
1.775695 1.70955 19.05757
-15.63033 -12.78202 39.34952
8.198594 3.261555 32.12782
-2.669244 -1.505002 22.66273
-3.674315 -3.61581 21.49071
-12.43004 -11.60497 33.01944
13.98573 5.895025 41.14432
11.12807 13.48638 27.51541
-15.62616 -20.20623 31.9111
-9.826229 -5.232005 33.48585
11.54709 17.26549 23.05033
5.438508 3.587498 26.17808
-4.264383 -7.904163 10.09651
16.80918 11.79388 42.80495
-16.02914 -15.69201 37.72405
-10.25035 0.157417 38.43327
-7.800241 -13.87725 13.69234
-0.8361206 0.7252409 22.02303
-2.143982 3.563876 28.71177
-2.991473 -5.319265 11.63375
9.244999 14.49726 19.43746
3.001013 4.033267 17.66308
-6.407378 -11.37714 12.94642
-4.172 -7.52353 11.311
-3.320785 -5.448325 21.70959
-1.76692 -3.372658 20.07924
1.735404 3.4887 20.79251
10.35333 5.915033 33.92079
0.8850882 1.412544 13.10876
3.74101 0.8432367 26.19492
-0.8527888 -0.8212104 17.14155
-3.796778 -3.051117 22.94335
1.869969 3.168274 14.63327
1.84493 1.272625 20.57481
1.566583 2.638271 12.51366
-12.79372 -11.25229 34.20906
-14.93078 -10.34399 39.78213
-7.319519 -12.83621 13.9908
5.938856 -1.567884 32.50036
-12.62569 -12.50499 32.55224
3.012149 4.895195 16.04657
1.28555 5.807948 26.79146
13.85163 18.89532 28.22884
13.93122 22.52056 23.0753
-2.365678 -4.066983 13.20707
-7.293579 -12.40222 15.13184
5.637764 7.50603 20.06764
3.270092 -0.8709737 27.46272
1.857089 2.392073 17.02323
1.082537 2.065927 17.4146
-12.57415 -3.763102 39.90644
-5.912431 -10.47894 12.77035
13.80468 19.43534 27.33574
-13.08735 -10.55923 35.53934
-4.432727 -7.790928 12.32595
-2.136688 -3.853474 10.88384
-5.922521 -11.72565 7.427353
10.95231 2.073093 38.11432
10.36601 15.74318 21.41552
-0.07330762 -0.7665643 18.29219
-12.46806 -7.515613 47.3009
14.39211 15.13215 34.18581
3.22179 4.468067 17.39912
-3.704335 -0.5070697 26.56173
0.2491384 0.5311586 13.87593
-5.673621 3.704924 33.8156
11.01705 14.27664 26.0049
-9.41075 -16.00276 16.70917
-2.04554 2.255247 27.05046
7.458545 12.04363 17.16983
-1.96292 2.336486 27.01457
1.893323 2.880606 14.8602
-8.837139 -14.72282 17.00191
-2.941037 -5.276813 11.21988
14.22191 9.360348 39.03671
11.4233 18.27647 20.75149
-7.186934 1.149995 34.12895
-0.3342985 2.003604 23.36975
-7.552785 -12.81191 15.39626
-11.22414 -14.77941 25.96246
-0.1701967 -0.7736756 17.57634
0.3415157 -1.037084 21.20175
12.12779 5.240305 37.98034
-3.525878 -4.553433 18.66012
2.015058 1.031713 21.71162
3.257428 5.6638 12.66986
2.647795 4.326571 13.82525
-0.487059 -1.749468 20.07268
-6.15901 -9.183876 18.23657
13.26952 12.82825 33.76564
-9.344953 -15.91234 16.60394
13.22929 18.48132 26.83641
12.81071 19.12516 24.46546
-5.367781 -10.66433 6.987693
1.767447 3.191999 10.39788
0.6380671 -1.157313 22.40987
-2.41257 -4.380161 10.59467
3.745074 6.558518 12.4567
3.227291 -2.127959 28.8074
13.87377 14.9927 33.01208
-15.48441 -15.04722 36.98682
-5.675669 2.604264 32.95496
-9.963425 -5.412475 33.5962
1.672712 2.845395 15.18413
-9.260086 -1.147477 35.81105
2.464738 1.565875 21.9521
-9.450082 -14.61632 19.96958
-6.981701 -12.80191 11.85021
-5.641823 3.06994 33.27746
5.100714 8.172769 16.34735
12.9778 6.058805 39.0298
11.34308 16.48206 23.65741
3.177751 3.1519 20.82795
1.536771 1.088617 19.87233
5.506886 0.421185 29.96443
8.125822 12.97075 18.00376
12.74652 19.01504 24.42044
-1.857503 -3.315972 11.38305
0.6031803 2.751506 22.5729
-4.419525 -5.878243 19.0297
6.562362 1.180119 31.08087
11.4752 8.009759 34.34679
5.967667 10.54756 12.91388
1.860457 2.05657 18.33044
-12.48615 -20.3021 21.26202
2.251103 3.521844 14.58896
1.986985 2.756418 16.31567
7.339992 1.321334 32.32552
9.396285 15.77262 17.19423
-4.562626 0.4978542 29.27596
-15.84019 -21.16887 31.39331
3.588973 0.3054174 26.59661
11.64435 16.94535 23.91027
4.210067 4.921487 20.51025
3.446604 5.487008 16.91991
2.130707 -2.075571 26.96869
11.87156 16.61487 25.2255
10.13808 16.08693 19.79119
-1.918359 0.1944356 23.81316
-2.596626 2.295429 27.99434
8.659938 12.71321 20.70176
9.993522 -1.974321 39.19049
14.94834 17.09991 33.54165
6.311079 -1.539067 33.05787
1.990818 0.5505148 22.63243
13.21349 14.25944 32.10729
11.91277 6.320421 36.7082
-4.068024 2.948834 30.88352
-11.42741 -5.547315 36.36993
4.319169 4.229194 22.29282
-12.11216 -3.750209 39.04794
13.34385 9.650007 36.90679
0.9481162 -1.257002 23.41309
8.450785 12.99577 19.42154
-11.78483 -19.65139 19.59669
1.038595 -0.3058166 21.67892
15.10091 14.20899 36.83924
-2.075731 -3.52761 14.03073
-7.82963 -12.9273 16.55193
13.06194 6.285909 39.02661
13.36192 18.17072 27.69846
7.121955 12.26296 14.55123
-4.295189 -2.520089 25.05824
0.4524181 0.1316754 17.60329
13.82167 7.395381 39.72523
0.830414 -1.850932 24.21177
0.4923328 -1.798035 23.34846
3.66323 6.384969 12.63956
